Indicator Code: CG0670
"Indicator Name: Trachea, bronchus, lung cancers"
Export date: 10/10/2024 5:25:16 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C33-C34"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
AS,Asia,KOR,Republic of Korea,2001,Male,Age35_39,[35-39],69.00000000,1.53503893,,3.10986756,
AS,Asia,KOR,Republic of Korea,2001,Male,Age40_44,[40-44],147.00000000,2.06286837,,6.76136876,
AS,Asia,KOR,Republic of Korea,2001,Male,Age45_49,[45-49],273.00000000,3.30348500,,17.08445352,
AS,Asia,KOR,Republic of Korea,2001,Male,Age50_54,[50-54],498.00000000,5.34392102,,41.33085348,
AS,Asia,KOR,Republic of Korea,2001,Male,Age55_59,[55-59],812.00000000,7.05228418,,81.28298993,
AS,Asia,KOR,Republic of Korea,2001,Male,Age60_64,[60-64],1464.00000000,9.56362686,,170.56178204,
AS,Asia,KOR,Republic of Korea,2001,Male,Age65_69,[65-69],1786.00000000,10.88825215,,300.98198321,
AS,Asia,KOR,Republic of Korea,2001,Male,Age70_74,[70-74],1657.00000000,10.53669083,,479.86145702,
AS,Asia,KOR,Republic of Korea,2001,Male,Age75_79,[75-79],1267.00000000,8.01391524,,599.68666727,
AS,Asia,KOR,Republic of Korea,2001,Male,Age80_84,[80-84],632.00000000,5.36775947,,619.83876346,
AS,Asia,KOR,Republic of Korea,2001,Male,Age85_over,[85+],262.00000000,2.91272929,,571.24168756,
AS,Asia,KOR,Republic of Korea,2001,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
AS,Asia,KOR,Republic of Korea,2001,Female,Age00,[0],0.00000000,0.00000000,,0.00000000,
AS,Asia,KOR,Republic of Korea,2001,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
AS,Asia,KOR,Republic of Korea,2001,Female,Age05_09,[5-9],1.00000000,0.31152648,,0.05978601,
AS,Asia,KOR,Republic of Korea,2001,Female,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
AS,Asia,KOR,Republic of Korea,2001,Female,Age15_19,[15-19],3.00000000,0.61601643,,0.17154552,
AS,Asia,KOR,Republic of Korea,2001,Female,Age20_24,[20-24],5.00000000,0.72046110,,0.25779388,
AS,Asia,KOR,Republic of Korea,2001,Female,Age25_29,[25-29],9.00000000,1.01580135,,0.42551582,
AS,Asia,KOR,Republic of Korea,2001,Female,Age30_34,[30-34],18.00000000,1.43655227,,0.80332505,
AS,Asia,KOR,Republic of Korea,2001,Female,Age35_39,[35-39],43.00000000,2.57330940,,2.06058997,
AS,Asia,KOR,Republic of Korea,2001,Female,Age40_44,[40-44],91.00000000,3.74331551,,4.36046790,
AS,Asia,KOR,Republic of Korea,2001,Female,Age45_49,[45-49],120.00000000,4.53857791,,7.71113076,
AS,Asia,KOR,Republic of Korea,2001,Female,Age50_54,[50-54],128.00000000,4.05319823,,10.76571121,
AS,Asia,KOR,Republic of Korea,2001,Female,Age55_59,[55-59],185.00000000,4.30833721,,17.49346123,
AS,Asia,KOR,Republic of Korea,2001,Female,Age60_64,[60-64],324.00000000,5.06804317,,32.84035634,
AS,Asia,KOR,Republic of Korea,2001,Female,Age65_69,[65-69],451.00000000,4.76542688,,56.50694371,
AS,Asia,KOR,Republic of Korea,2001,Female,Age70_74,[70-74],533.00000000,4.04400607,,91.60578234,
AS,Asia,KOR,Republic of Korea,2001,Female,Age75_79,[75-79],548.00000000,3.16470316,,139.23825495,
AS,Asia,KOR,Republic of Korea,2001,Female,Age80_84,[80-84],366.00000000,2.04526404,,164.08509112,
AS,Asia,KOR,Republic of Korea,2001,Female,Age85_over,[85+],261.00000000,1.06949680,,173.83427799,
AS,Asia,KOR,Republic of Korea,2001,Female,Age_unknown,[Unknown],0.00000000,0.00000000,,,
