Country Name,Year,Sex,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Death rate per 100 000 population
Germany,2008,Female,[45-49],499,8.62873941,14.93368576
Germany,2008,Female,[50-54],896,11.15121344,30.82052069
Germany,2008,Female,[55-59],1232,11.02164967,45.90736921
Germany,2008,Female,[60-64],1386,10.04347826,64.29099235
Germany,2008,Female,[65-69],1918,7.60929937,70.43606091
Germany,2008,Female,[70-74],1882,5.15009715,79.62716547
Germany,2008,Female,[75-79],1830,3.4861127,104.6565891
Germany,2008,Female,[80-84],1576,1.83603807,107.6318935
Germany,2008,Female,[85+],1336,0.67076691,102.0833095
Germany,2009,All,[0],3,0.1285347,0.4451098
Germany,2009,All,[1-4],0,0,0
Germany,2009,All,[5-9],0,0,0
Germany,2009,All,[10-14],2,0.49382716,0.05036422
Germany,2009,All,[15-19],2,0.1601281,0.04548389
Germany,2009,All,[20-24],7,0.36919831,0.14241881
Germany,2009,All,[25-29],4,0.18223235,0.08033595
Germany,2009,All,[30-34],23,0.88837389,0.48777788
Germany,2009,All,[35-39],94,2.22801612,1.73204427
Germany,2009,All,[40-44],449,4.96901284,6.45430796
Germany,2009,All,[45-49],1125,6.8539052,16.17189764
Germany,2009,All,[50-54],2372,9.97686646,39.67910776
Germany,2009,All,[55-59],3733,11.25075347,69.17741329
Germany,2009,All,[60-64],4594,11.80855439,107.6699487
Germany,2009,All,[65-69],7342,10.6777196,146.5233923
Germany,2009,All,[70-74],7829,7.93879351,169.1117926
Germany,2009,All,[75-79],6567,5.68074671,215.326513
Germany,2009,All,[80-84],5061,3.27502863,221.5391565
Germany,2009,All,[85+],3054,1.09075324,166.4396787
Germany,2009,Male,[0],1,0.0746826,0.28938283
Germany,2009,Male,[1-4],0,0,0
Germany,2009,Male,[5-9],0,0,0
Germany,2009,Male,[10-14],2,0.91743119,0.09813432
Germany,2009,Male,[15-19],2,0.23696682,0.0887141
Germany,2009,Male,[20-24],5,0.37202381,0.19955037
Germany,2009,Male,[25-29],3,0.19157088,0.11894864
Germany,2009,Male,[30-34],13,0.73821692,0.54445313
Germany,2009,Male,[35-39],50,1.79920835,1.81272453
Germany,2009,Male,[40-44],243,4.13687436,6.82534422
Germany,2009,Male,[45-49],687,6.43198202,19.40238946
Germany,2009,Male,[50-54],1474,9.38853503,48.91619435
Germany,2009,Male,[55-59],2495,11.37710898,93.45048791
Germany,2009,Male,[60-64],3158,12.414498,150.512902
Germany,2009,Male,[65-69],5282,11.8963964,219.4623463
Germany,2009,Male,[70-74],5884,9.64100211,275.8694412
Germany,2009,Male,[75-79],4802,7.48511394,369.6721065
Germany,2009,Male,[80-84],3434,4.99810788,419.9399317
Germany,2009,Male,[85+],1623,2.11548488,335.8614339
Germany,2009,Female,[0],2,0.20100503,0.60896148
Germany,2009,Female,[1-4],0,0,0
Germany,2009,Female,[5-9],0,0,0
Germany,2009,Female,[10-14],0,0,0
Germany,2009,Female,[15-19],0,0,0
Germany,2009,Female,[20-24],2,0.36231884,0.08300656
Germany,2009,Female,[25-29],1,0.15898251,0.04070014
Germany,2009,Female,[30-34],10,1.20772947,0.42963742
Germany,2009,Female,[35-39],44,3.05555556,1.64866005
Germany,2009,Female,[40-44],206,6.51486401,6.06536342
Germany,2009,Female,[45-49],438,7.63997907,12.82309891
Germany,2009,Female,[50-54],898,11.12074303,30.29035566
Germany,2009,Female,[55-59],1238,11.00444444,45.40774727
Germany,2009,Female,[60-64],1436,10.66389425,66.21832495
Germany,2009,Female,[65-69],2060,8.45648604,79.10866804
Germany,2009,Female,[70-74],1945,5.17479913,77.90629535
Germany,2009,Female,[75-79],1765,3.4307151,100.811173
Germany,2009,Female,[80-84],1627,1.89567386,110.9265744
Germany,2009,Female,[85+],1431,0.70398977,105.869506
Germany,2010,All,[0],4,0.17226529,0.59570171
Germany,2010,All,[1-4],0,0,0
Germany,2010,All,[5-9],0,0,0
Germany,2010,All,[10-14],0,0,0
Germany,2010,All,[15-19],4,0.35149385,0.09460702
Germany,2010,All,[20-24],4,0.21691974,0.0805862
Germany,2010,All,[25-29],12,0.54274084,0.24180278
Germany,2010,All,[30-34],25,0.97618118,0.52241014
Germany,2010,All,[35-39],99,2.45779543,1.93956625
Germany,2010,All,[40-44],321,3.7230341,4.75939903
Germany,2010,All,[45-49],1022,6.430504,14.47808419
Germany,2010,All,[50-54],2422,10.04229206,39.44105736
Germany,2010,All,[55-59],3794,11.51651287,69.70625629
Germany,2010,All,[60-64],4747,11.69586321,106.0170896
Germany,2010,All,[65-69],6881,10.89817704,148.6119972
Germany,2010,All,[70-74],8110,8.06748436,168.0238756
Germany,2010,All,[75-79],6824,5.82814488,215.2921809
Germany,2010,All,[80-84],5406,3.49633616,231.7299416
Germany,2010,All,[85+],3333,1.16552725,174.5256442
Germany,2010,Male,[0],3,0.23183926,0.87182185
Germany,2010,Male,[1-4],0,0,0
Germany,2010,Male,[5-9],0,0,0
Germany,2010,Male,[10-14],0,0,0
Germany,2010,Male,[15-19],3,0.39370079,0.13833516
Germany,2010,Male,[20-24],4,0.3058104,0.15785681
Germany,2010,Male,[25-29],8,0.50409578,0.31771941
Germany,2010,Male,[30-34],11,0.62146893,0.4541058
Germany,2010,Male,[35-39],54,2.01492537,2.08619864
Germany,2010,Male,[40-44],161,2.88633919,4.67111031
Germany,2010,Male,[45-49],594,5.75135554,16.51137909
Germany,2010,Male,[50-54],1511,9.55724225,48.7550679
Germany,2010,Male,[55-59],2504,11.45209239,92.98950489
Germany,2010,Male,[60-64],3140,11.87549639,142.6392902
Germany,2010,Male,[65-69],4931,12.07099143,221.5867064
Germany,2010,Male,[70-74],6014,9.64941837,269.6003827
Germany,2010,Male,[75-79],4936,7.56881086,361.8805472
Germany,2010,Male,[80-84],3662,5.13827892,422.9570263
Germany,2010,Male,[85+],1845,2.32704799,359.534184
Germany,2010,Female,[0],1,0.09727626,0.30546476
Germany,2010,Female,[1-4],0,0,0
Germany,2010,Female,[5-9],0,0,0
Germany,2010,Female,[10-14],0,0,0
Germany,2010,Female,[15-19],1,0.26595745,0.04855854
Germany,2010,Female,[20-24],0,0,0
Germany,2010,Female,[25-29],4,0.64102564,0.1636141
Germany,2010,Female,[30-34],14,1.7699115,0.59242483
Germany,2010,Female,[35-39],45,3.33827893,1.78869971
Germany,2010,Female,[40-44],160,5.25624179,4.85167372
Germany,2010,Female,[45-49],428,7.69092543,12.36484617
Germany,2010,Female,[50-54],911,10.96533462,29.95090813
Germany,2010,Female,[55-59],1290,11.64365015,46.90801629
Germany,2010,Female,[60-64],1607,11.3601018,70.59940964
Germany,2010,Female,[65-69],1950,8.74871013,81.08566638
Germany,2010,Female,[70-74],2096,5.48662374,80.74003481
Germany,2010,Female,[75-79],1888,3.63972856,104.5601055
Germany,2010,Female,[80-84],1744,2.09238152,118.8756706
Germany,2010,Female,[85+],1488,0.71995355,106.5456858
Germany,2011,All,[0],0,0,0
Germany,2011,All,[1-4],0,0,0
Germany,2011,All,[5-9],0,0,0
Germany,2011,All,[10-14],1,0.25316456,0.02541314
Germany,2011,All,[15-19],2,0.1934236,0.04866459
Germany,2011,All,[20-24],2,0.1039501,0.04018915
Germany,2011,All,[25-29],10,0.49212598,0.20124757
Germany,2011,All,[30-34],21,0.80521472,0.42932441
Germany,2011,All,[35-39],78,2.18855219,1.60001674
Germany,2011,All,[40-44],303,3.81227982,4.66580875
Germany,2011,All,[45-49],1068,6.94318034,15.0079635
Germany,2011,All,[50-54],2378,9.90338164,37.59282012
Germany,2011,All,[55-59],3993,12.050338,72.52257227
Germany,2011,All,[60-64],5144,11.90685616,107.7769763
Germany,2011,All,[65-69],6435,11.37408088,152.8581626
Germany,2011,All,[70-74],8377,8.42866773,168.9816501
Germany,2011,All,[75-79],6951,5.93427984,208.2031627
Germany,2011,All,[80-84],5628,3.71561178,238.3958854
Germany,2011,All,[85+],3553,1.22795012,178.3510982
Germany,2011,Male,[0],0,0,0
Germany,2011,Male,[1-4],0,0,0
Germany,2011,Male,[5-9],0,0,0
Germany,2011,Male,[10-14],1,0.43668122,0.04954734
Germany,2011,Male,[15-19],0,0,0
Germany,2011,Male,[20-24],2,0.1396648,0.07859466
Germany,2011,Male,[25-29],4,0.28070175,0.15819912
Germany,2011,Male,[30-34],5,0.28153153,0.20180779
Germany,2011,Male,[35-39],40,1.72860847,1.61881058
Germany,2011,Male,[40-44],163,3.19107283,4.91681829
Germany,2011,Male,[45-49],606,6.15103532,16.67986009
Germany,2011,Male,[50-54],1471,9.39395875,46.0432105
Germany,2011,Male,[55-59],2569,11.83380165,94.12152632
Germany,2011,Male,[60-64],3394,12.20512083,144.8054768
Germany,2011,Male,[65-69],4408,12.1512846,217.7238473
Germany,2011,Male,[70-74],6145,10.03543841,267.3837512
Germany,2011,Male,[75-79],5043,7.62577309,348.0362488
Germany,2011,Male,[80-84],3816,5.32232419,423.9166297
Germany,2011,Male,[85+],1986,2.40744781,360.4002512
Germany,2011,Female,[0],0,0,0
Germany,2011,Female,[1-4],0,0,0
Germany,2011,Female,[5-9],0,0,0
Germany,2011,Female,[10-14],0,0,0
Germany,2011,Female,[15-19],2,0.63291139,0.09996721
Germany,2011,Female,[20-24],0,0,0
Germany,2011,Female,[25-29],6,0.98846787,0.24584673
Germany,2011,Female,[30-34],16,1.92307692,0.66285497
Germany,2011,Female,[35-39],38,3.04,1.58069949
Germany,2011,Female,[40-44],140,4.92957746,4.40404052
Germany,2011,Female,[45-49],462,8.35443038,13.26405401
Germany,2011,Female,[50-54],907,10.85837424,28.96975934
Germany,2011,Female,[55-59],1424,12.46171349,51.28903315
Germany,2011,Female,[60-64],1750,11.36806548,72.04655443
Germany,2011,Female,[65-69],2027,9.98522167,92.76030317
Germany,2011,Female,[70-74],2232,5.84997641,83.93665941
Germany,2011,Female,[75-79],1908,3.74102976,100.9748732
Germany,2011,Female,[80-84],1812,2.27150217,124.0584362
Germany,2011,Female,[85+],1567,0.75755378,108.7375892
Germany,2012,All,[0],5,0.2270663,0.74769486
Germany,2012,All,[1-4],1,0.23584906,0.03648955
Germany,2012,All,[5-9],2,0.67340067,0.05702449
Germany,2012,All,[10-14],1,0.30674847,0.02586658
Germany,2012,All,[15-19],3,0.29411765,0.07360955
Germany,2012,All,[20-24],6,0.35377358,0.12191029
Germany,2012,All,[25-29],13,0.6714876,0.25882189
Germany,2012,All,[30-34],26,1.06079151,0.52059264
Germany,2012,All,[35-39],62,1.8512989,1.30265155
Germany,2012,All,[40-44],292,3.94434689,4.70997597
Germany,2012,All,[45-49],1076,7.22632639,15.08904994
Germany,2012,All,[50-54],2380,9.97987253,36.52758915
Germany,2012,All,[55-59],3931,11.99023944,70.21862267
Germany,2012,All,[60-64],5280,11.87931694,106.0561049
Germany,2012,All,[65-69],6216,11.58555906,154.7949838
Germany,2012,All,[70-74],8696,8.78224161,176.061257
Germany,2012,All,[75-79],7173,5.90326642,201.9766284
Germany,2012,All,[80-84],5531,3.59179167,234.0189314
Germany,2012,All,[85+],3771,1.23908286,182.3155379
Germany,2012,Male,[0],2,0.16570008,0.58308698
Germany,2012,Male,[1-4],1,0.41493776,0.07117392
Germany,2012,Male,[5-9],1,0.5988024,0.05556056
Germany,2012,Male,[10-14],0,0,0
Germany,2012,Male,[15-19],1,0.14164306,0.0477724
Germany,2012,Male,[20-24],4,0.3236246,0.15876651
Germany,2012,Male,[25-29],6,0.43731778,0.23394814
Germany,2012,Male,[30-34],14,0.83086053,0.5523687
Germany,2012,Male,[35-39],32,1.4732965,1.32566272
Germany,2012,Male,[40-44],146,3.06079665,4.61559521
Germany,2012,Male,[45-49],620,6.45362756,17.01047955
Germany,2012,Male,[50-54],1411,9.11322095,42.83505529
Germany,2012,Male,[55-59],2536,11.7576151,91.10959342
Germany,2012,Male,[60-64],3458,11.97575758,141.6670251
Germany,2012,Male,[65-69],4251,12.40841823,219.9270118
Germany,2012,Male,[70-74],6213,10.17557077,270.6279195
Germany,2012,Male,[75-79],5180,7.56292706,333.7770807
Germany,2012,Male,[80-84],3756,5.05402532,409.042051
Germany,2012,Male,[85+],2081,2.33835989,351.3671407
Germany,2012,Female,[0],3,0.30150754,0.92103647
Germany,2012,Female,[1-4],0,0,0
Germany,2012,Female,[5-9],1,0.76923077,0.05856766
Germany,2012,Female,[10-14],1,0.88495575,0.05310652
Germany,2012,Female,[15-19],2,0.63694268,0.10089295
Germany,2012,Female,[20-24],2,0.43478261,0.08325601
Germany,2012,Female,[25-29],7,1.24113475,0.28477418
Germany,2012,Female,[30-34],12,1.56657963,0.48785069
Germany,2012,Female,[35-39],30,2.54885302,1.27897082
Germany,2012,Female,[40-44],146,5.5450057,4.80829714
Germany,2012,Female,[45-49],456,8.6314594,13.08019335
Germany,2012,Female,[50-54],969,11.58398087,30.07829669
Germany,2012,Female,[55-59],1395,12.43758916,49.56001718
Germany,2012,Female,[60-64],1822,11.70048806,71.80120131
Germany,2012,Female,[65-69],1965,10.13199959,94.34777599
Germany,2012,Female,[70-74],2483,6.54109589,93.93141758
Germany,2012,Female,[75-79],1993,3.75917159,99.6765638
Germany,2012,Female,[80-84],1775,2.22785636,122.8168866
Germany,2012,Female,[85+],1690,0.78479085,114.4882511
Republic of Korea,2006,All,[0],0,0,0
Republic of Korea,2006,All,[1-4],0,0,0
Republic of Korea,2006,All,[5-9],0,0,0
Republic of Korea,2006,All,[10-14],1,0.19417476,0.02811182
Republic of Korea,2006,All,[15-19],1,0.10438413,0.03155779
Republic of Korea,2006,All,[20-24],5,0.3335557,0.13882595
Republic of Korea,2006,All,[25-29],9,0.42533081,0.22754124
Republic of Korea,2006,All,[30-34],29,1.02184637,0.67709407
Republic of Korea,2006,All,[35-39],87,1.875,1.93049122
Republic of Korea,2006,All,[40-44],168,2.30515917,3.96431643
Republic of Korea,2006,All,[45-49],384,3.33102012,9.18623147
Republic of Korea,2006,All,[50-54],643,5.04630356,20.84849145
Republic of Korea,2006,All,[55-59],1003,7.21375144,43.09878086
Republic of Korea,2006,All,[60-64],1574,8.93708835,79.76562892
Republic of Korea,2006,All,[65-69],2554,9.84503893,147.7398806
Republic of Korea,2006,All,[70-74],2913,9.36445173,233.0974352
Republic of Korea,2006,All,[75-79],2404,7.11832287,312.1810338
Republic of Korea,2006,All,[80-84],1521,4.42395509,350.7218506
Republic of Korea,2006,All,[85+],810,1.99753391,313.3680488
Republic of Korea,2006,Male,[0],0,0,0
Republic of Korea,2006,Male,[1-4],0,0,0
Republic of Korea,2006,Male,[5-9],0,0,0
Republic of Korea,2006,Male,[10-14],0,0,0
Republic of Korea,2006,Male,[15-19],1,0.15455951,0.05991982
Republic of Korea,2006,Male,[20-24],3,0.31545741,0.16123424
Republic of Korea,2006,Male,[25-29],3,0.21551724,0.14830707
Republic of Korea,2006,Male,[30-34],11,0.5952381,0.50385218
Republic of Korea,2006,Male,[35-39],46,1.45939086,2.00948213
Republic of Korea,2006,Male,[40-44],104,1.96263446,4.78254811
Republic of Korea,2006,Male,[45-49],265,3.07353282,12.50714441
Republic of Korea,2006,Male,[50-54],470,4.96408956,30.3728428
Republic of Korea,2006,Male,[55-59],792,7.70877944,68.55943809
Republic of Korea,2006,Male,[60-64],1314,10.47095386,139.9158375
Republic of Korea,2006,Male,[65-69],2074,11.84872029,266.4833576
Republic of Korea,2006,Male,[70-74],2292,12.35712745,452.3966959
Republic of Korea,2006,Male,[75-79],1699,10.28637162,640.8829776
Republic of Korea,2006,Male,[80-84],994,7.07926786,730.2970413
Republic of Korea,2006,Male,[85+],427,3.57411903,649.8249886
Republic of Korea,2006,Female,[0],0,0,0
Republic of Korea,2006,Female,[1-4],0,0,0
Republic of Korea,2006,Female,[5-9],0,0,0
Republic of Korea,2006,Female,[10-14],1,0.53763441,0.05998879
Republic of Korea,2006,Female,[15-19],0,0,0
Republic of Korea,2006,Female,[20-24],2,0.3649635,0.1148775
Republic of Korea,2006,Female,[25-29],6,0.82872928,0.31047914
Republic of Korea,2006,Female,[30-34],18,1.81818182,0.85721266
Republic of Korea,2006,Female,[35-39],41,2.75537634,1.84894732
Republic of Korea,2006,Female,[40-44],64,3.21769734,3.1019294
Republic of Korea,2006,Female,[45-49],119,4.09497591,5.77283179
Republic of Korea,2006,Female,[50-54],173,5.2840562,11.25773644
Republic of Korea,2006,Female,[55-59],211,5.81267218,18.00325936
Republic of Korea,2006,Female,[60-64],260,5.13529528,25.14154205
Republic of Korea,2006,Female,[65-69],480,5.68855179,50.50350947
Republic of Korea,2006,Female,[70-74],621,4.9446612,83.57366932
Republic of Korea,2006,Female,[75-79],705,4.08577224,139.6141896
Republic of Korea,2006,Female,[80-84],527,2.59095379,177.1023766
Republic of Korea,2006,Female,[85+],383,1.33902038,198.6803063
Republic of Korea,2007,All,[0],0,0,0
Republic of Korea,2007,All,[1-4],0,0,0
Republic of Korea,2007,All,[5-9],0,0,0
Republic of Korea,2007,All,[10-14],0,0,0
Republic of Korea,2007,All,[15-19],3,0.28011204,0.09198244
Republic of Korea,2007,All,[20-24],4,0.24554942,0.11797399
Republic of Korea,2007,All,[25-29],13,0.53039576,0.3238567
Republic of Korea,2007,All,[30-34],28,0.92776673,0.67744826
Republic of Korea,2007,All,[35-39],76,1.66156537,1.65892103
Republic of Korea,2007,All,[40-44],159,2.24481152,3.81401061
Republic of Korea,2007,All,[45-49],376,3.27497605,8.68445718
Republic of Korea,2007,All,[50-54],628,4.9888783,19.03604269
Republic of Korea,2007,All,[55-59],1013,7.38069217,42.16081458
Republic of Korea,2007,All,[60-64],1492,8.96958038,76.17184409
Republic of Korea,2007,All,[65-69],2591,10.01159196,141.5328041
Republic of Korea,2007,All,[70-74],2917,9.22313213,219.6276494
Republic of Korea,2007,All,[75-79],2530,7.3148871,309.6554991
Republic of Korea,2007,All,[80-84],1588,4.65962441,351.1464223
Republic of Korea,2007,All,[85+],921,2.14580275,327.7451772
Republic of Korea,2007,Male,[0],0,0,0
Republic of Korea,2007,Male,[1-4],0,0,0
Republic of Korea,2007,Male,[5-9],0,0,0
Republic of Korea,2007,Male,[10-14],0,0,0
Republic of Korea,2007,Male,[15-19],3,0.39946738,0.17419286
Republic of Korea,2007,Male,[20-24],2,0.20855057,0.11385878
Republic of Korea,2007,Male,[25-29],8,0.52562418,0.3890814
Republic of Korea,2007,Male,[30-34],12,0.65537957,0.57065737
Republic of Korea,2007,Male,[35-39],29,0.96860387,1.2455798
Republic of Korea,2007,Male,[40-44],94,1.83737295,4.39441255
Republic of Korea,2007,Male,[45-49],237,2.82142857,10.79881131
Republic of Korea,2007,Male,[50-54],462,4.9164627,27.86402357
Republic of Korea,2007,Male,[55-59],821,8.04823057,68.7817833
Republic of Korea,2007,Male,[60-64],1204,10.20944628,128.2639937
Republic of Korea,2007,Male,[65-69],2122,12.10151126,255.4632046
Republic of Korea,2007,Male,[70-74],2286,12.02967952,417.449613
Republic of Korea,2007,Male,[75-79],1813,10.593666,637.3793268
Republic of Korea,2007,Male,[80-84],1011,7.0997191,716.1527509
Republic of Korea,2007,Male,[85+],481,3.69119791,668.984701
Republic of Korea,2007,Female,[0],0,0,0
Republic of Korea,2007,Female,[1-4],0,0,0
Republic of Korea,2007,Female,[5-9],0,0,0
Republic of Korea,2007,Female,[10-14],0,0,0
Republic of Korea,2007,Female,[15-19],0,0,0
Republic of Korea,2007,Female,[20-24],2,0.29850746,0.12239782
Republic of Korea,2007,Female,[25-29],5,0.53821313,0.25536314
Republic of Korea,2007,Female,[30-34],16,1.34793597,0.7880535
Republic of Korea,2007,Female,[35-39],47,2.97468354,2.08605371
Republic of Korea,2007,Female,[40-44],65,3.30452466,3.20234905
Republic of Korea,2007,Female,[45-49],139,4.51152223,6.5108802
Republic of Korea,2007,Female,[50-54],166,5.20213099,10.11607279
Republic of Korea,2007,Female,[55-59],192,5.44835414,15.87990819
Republic of Korea,2007,Female,[60-64],288,5.94918405,28.2341869
Republic of Korea,2007,Female,[65-69],469,5.62013182,46.89892133
Republic of Korea,2007,Female,[70-74],631,4.99841572,80.8408473
Republic of Korea,2007,Female,[75-79],717,4.10347393,134.624881
Republic of Korea,2007,Female,[80-84],577,2.90826613,185.4935672
Republic of Korea,2007,Female,[85+],440,1.47206424,210.4145645
Republic of Korea,2008,All,[0],1,0.06329114,0.2186557
Republic of Korea,2008,All,[1-4],0,0,0
Republic of Korea,2008,All,[5-9],0,0,0
Republic of Korea,2008,All,[10-14],1,0.23201856,0.02891851
Republic of Korea,2008,All,[15-19],2,0.19920319,0.05953258
Republic of Korea,2008,All,[20-24],1,0.06557377,0.03100128
Republic of Korea,2008,All,[25-29],11,0.43877144,0.27172846
Republic of Korea,2008,All,[30-34],35,1.27504554,0.87721343
Republic of Korea,2008,All,[35-39],66,1.42118863,1.44075139
Republic of Korea,2008,All,[40-44],138,2.01166181,3.26819598
Republic of Korea,2008,All,[45-49],386,3.42380699,8.81187603
Republic of Korea,2008,All,[50-54],672,5.14075887,19.17019856
Republic of Korea,2008,All,[55-59],953,6.96179414,38.33142078
Republic of Korea,2008,All,[60-64],1477,9.34869296,73.90010427
Republic of Korea,2008,All,[65-69],2599,10.25529732,135.9944786
Republic of Korea,2008,All,[70-74],3091,9.59878268,220.5067732
Republic of Korea,2008,All,[75-79],2646,7.77686339,304.9947208
Republic of Korea,2008,All,[80-84],1657,4.93948608,347.8629626
Republic of Korea,2008,All,[85+],1055,2.34340293,341.8576317
Republic of Korea,2008,Male,[0],0,0,0
Republic of Korea,2008,Male,[1-4],0,0,0
Republic of Korea,2008,Male,[5-9],0,0,0
Republic of Korea,2008,Male,[10-14],1,0.4,0.05476025
Republic of Korea,2008,Male,[15-19],1,0.14492754,0.05618473
Republic of Korea,2008,Male,[20-24],1,0.10438413,0.05963712
Republic of Korea,2008,Male,[25-29],7,0.4507405,0.33744307
Republic of Korea,2008,Male,[30-34],20,1.21065375,0.98441426
Republic of Korea,2008,Male,[35-39],29,0.93217615,1.24209024
Republic of Korea,2008,Male,[40-44],84,1.73124485,3.8998681
Republic of Korea,2008,Male,[45-49],258,3.11443747,11.60097502
Republic of Korea,2008,Male,[50-54],480,4.94743352,27.16899113
Republic of Korea,2008,Male,[55-59],726,7.13583645,58.76582063
Republic of Korea,2008,Male,[60-64],1186,10.49186129,122.8912392
Republic of Korea,2008,Male,[65-69],2134,12.27918753,244.6840835
Republic of Korea,2008,Male,[70-74],2408,12.04903678,410.7630845
Republic of Korea,2008,Male,[75-79],1946,11.2174314,632.7056131
Republic of Korea,2008,Male,[80-84],1073,7.49615761,725.9515852
Republic of Korea,2008,Male,[85+],545,3.87927966,689.1058062
Republic of Korea,2008,Female,[0],1,0.13550136,0.45083224
Republic of Korea,2008,Female,[1-4],0,0,0
Republic of Korea,2008,Female,[5-9],0,0,0
Republic of Korea,2008,Female,[10-14],0,0,0
Republic of Korea,2008,Female,[15-19],1,0.31847134,0.06330468
Republic of Korea,2008,Female,[20-24],0,0,0
Republic of Korea,2008,Female,[25-29],4,0.41928721,0.20266145
Republic of Korea,2008,Female,[30-34],15,1.37236962,0.76599317
Republic of Korea,2008,Female,[35-39],37,2.41356817,1.64724916
Republic of Korea,2008,Female,[40-44],54,2.68924303,2.61046875
Republic of Korea,2008,Female,[45-49],128,4.28093645,5.93554095
Republic of Korea,2008,Female,[50-54],192,5.69732938,11.0425997
Republic of Korea,2008,Female,[55-59],227,6.45803698,18.14839954
Republic of Korea,2008,Female,[60-64],291,6.47385984,28.15503264
Republic of Korea,2008,Female,[65-69],465,5.83877449,44.7562086
Republic of Korea,2008,Female,[70-74],683,5.59057052,83.74767793
Republic of Korea,2008,Female,[75-79],700,4.19764932,125.0026786
Republic of Korea,2008,Female,[80-84],584,3.03660566,177.7610028
Republic of Korea,2008,Female,[85+],510,1.64670175,222.2028581
Republic of Korea,2009,All,[0],0,0,0
Republic of Korea,2009,All,[1-4],0,0,0
Republic of Korea,2009,All,[5-9],0,0,0
Republic of Korea,2009,All,[10-14],0,0,0
Republic of Korea,2009,All,[15-19],2,0.18639329,0.05806838
Republic of Korea,2009,All,[20-24],0,0,0
Republic of Korea,2009,All,[25-29],12,0.47169811,0.30166902
Republic of Korea,2009,All,[30-34],21,0.69078947,0.54002644
Republic of Korea,2009,All,[35-39],77,1.63204748,1.69894853
Republic of Korea,2009,All,[40-44],162,2.31428571,3.73987982
Republic of Korea,2009,All,[45-49],358,3.26344576,8.19412946
Republic of Korea,2009,All,[50-54],689,4.92565056,18.42797104
Republic of Korea,2009,All,[55-59],961,7.17485441,37.1696384
Republic of Korea,2009,All,[60-64],1529,9.4892323,73.25591395
Republic of Korea,2009,All,[65-69],2470,10.28309742,128.7168623
Republic of Korea,2009,All,[70-74],3135,9.80453479,211.902714
Republic of Korea,2009,All,[75-79],2633,7.6201777,284.4066724
Republic of Korea,2009,All,[80-84],1772,5.21467879,346.2404965
Republic of Korea,2009,All,[85+],1098,2.41994137,330.1982543
Republic of Korea,2009,Male,[0],0,0,0
Republic of Korea,2009,Male,[1-4],0,0,0
Republic of Korea,2009,Male,[5-9],0,0,0
Republic of Korea,2009,Male,[10-14],0,0,0
Republic of Korea,2009,Male,[15-19],0,0,0
Republic of Korea,2009,Male,[20-24],0,0,0
Republic of Korea,2009,Male,[25-29],4,0.2621232,0.19616252
Republic of Korea,2009,Male,[30-34],11,0.59203445,0.55464921
Republic of Korea,2009,Male,[35-39],44,1.42533204,1.9031253
Republic of Korea,2009,Male,[40-44],101,2.02851978,4.58577407
Republic of Korea,2009,Male,[45-49],242,2.99542023,10.88996679
Republic of Korea,2009,Male,[50-54],511,4.87409386,27.11364384
Republic of Korea,2009,Male,[55-59],743,7.50580867,57.79566704
Republic of Korea,2009,Male,[60-64],1214,10.45470203,119.5377807
Republic of Korea,2009,Male,[65-69],1983,12.06571342,225.5591632
Republic of Korea,2009,Male,[70-74],2482,12.42428793,396.2950722
Republic of Korea,2009,Male,[75-79],1878,10.50041935,560.6966013
Republic of Korea,2009,Male,[80-84],1127,7.74943272,712.8670285
Republic of Korea,2009,Male,[85+],552,3.88158357,644.8598131
Republic of Korea,2009,Female,[0],0,0,0
Republic of Korea,2009,Female,[1-4],0,0,0
Republic of Korea,2009,Female,[5-9],0,0,0
Republic of Korea,2009,Female,[10-14],0,0,0
Republic of Korea,2009,Female,[15-19],2,0.54945055,0.1238787
Republic of Korea,2009,Female,[20-24],0,0,0
Republic of Korea,2009,Female,[25-29],8,0.78585462,0.41263829
Republic of Korea,2009,Female,[30-34],10,0.84602369,0.52480683
Republic of Korea,2009,Female,[35-39],33,2.02329859,1.4863335
Republic of Korea,2009,Female,[40-44],61,3.01830777,2.86489014
Republic of Korea,2009,Female,[45-49],116,4.01245244,5.40351065
Republic of Korea,2009,Female,[50-54],178,5.07990868,9.59971611
Republic of Korea,2009,Female,[55-59],218,6.23748212,16.77077884
Republic of Korea,2009,Female,[60-64],315,6.99844479,29.39461099
Republic of Korea,2009,Female,[65-69],487,6.42056691,46.83629034
Republic of Korea,2009,Female,[70-74],653,5.44257376,76.53974704
Republic of Korea,2009,Female,[75-79],755,4.52963763,127.7827659
Republic of Korea,2009,Female,[80-84],645,3.31824262,182.3636019
Republic of Korea,2009,Female,[85+],546,1.75269646,221.1175345
Republic of Korea,2010,All,[0],0,0,0
Republic of Korea,2010,All,[1-4],0,0,0
Republic of Korea,2010,All,[5-9],0,0,0
Republic of Korea,2010,All,[10-14],0,0,0
Republic of Korea,2010,All,[15-19],2,0.1934236,0.05682885
Republic of Korea,2010,All,[20-24],1,0.07087172,0.03197131
Republic of Korea,2010,All,[25-29],12,0.51085568,0.31581403
Republic of Korea,2010,All,[30-34],18,0.64079744,0.46235202
Republic of Korea,2010,All,[35-39],78,1.74731183,1.76007017
Republic of Korea,2010,All,[40-44],157,2.27866473,3.56530243
