Indicator Code: CG0670
"Indicator Name: Trachea, bronchus, lung cancers"
Export date: 10/10/2024 5:09:27 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C33-C34"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
AS,Asia,JPN,Japan,2003,Female,Age35_39,[35-39],52.00000000,2.12505108,,1.26489905,
AS,Asia,JPN,Japan,2003,Female,Age40_44,[40-44],94.00000000,2.80429594,,2.44919229,
AS,Asia,JPN,Japan,2003,Female,Age45_49,[45-49],210.00000000,3.92743595,,5.38047656,
AS,Asia,JPN,Japan,2003,Female,Age50_54,[50-54],484.00000000,4.43507743,,9.70328789,
AS,Asia,JPN,Japan,2003,Female,Age55_59,[55-59],722.00000000,5.23567803,,15.63108898,
AS,Asia,JPN,Japan,2003,Female,Age60_64,[60-64],1014.00000000,5.59726209,,23.83638928,
AS,Asia,JPN,Japan,2003,Female,Age65_69,[65-69],1454.00000000,5.49404874,,37.49355338,
AS,Asia,JPN,Japan,2003,Female,Age70_74,[70-74],2054.00000000,5.14129809,,59.55349377,
AS,Asia,JPN,Japan,2003,Female,Age75_79,[75-79],2488.00000000,4.29394912,,88.03963199,
AS,Asia,JPN,Japan,2003,Female,Age80_84,[80-84],2718.00000000,3.49680939,,137.62025316,
AS,Asia,JPN,Japan,2003,Female,Age85_over,[85+],3759.00000000,1.88538239,,200.48000000,
AS,Asia,JPN,Japan,2003,Female,Age_unknown,[Unknown],0.00000000,0.00000000,,,
