Indicator Code: CG0670
"Indicator Name: Trachea, bronchus, lung cancers"
Export date: 10/10/2024 5:20:06 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C33-C34"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age25_29,[25-29],3.00000000,0.18691589,,0.16324212,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age30_34,[30-34],12.00000000,0.53908356,,0.56535344,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age35_39,[35-39],43.00000000,1.33706468,,1.84866883,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age40_44,[40-44],108.00000000,2.54837187,,4.86484514,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age45_49,[45-49],269.00000000,4.64193270,,13.75833812,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age50_54,[50-54],640.00000000,7.34366036,,35.09200960,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age55_59,[55-59],1360.00000000,9.98458263,,71.14150202,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age60_64,[60-64],2088.00000000,11.57492100,,141.19184036,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age65_69,[65-69],2876.00000000,11.26297239,,222.47388485,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age70_74,[70-74],3514.00000000,9.97586941,,327.66829599,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age75_79,[75-79],3883.00000000,8.41277407,,469.77494840,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age80_84,[80-84],3069.00000000,5.86694705,,543.20410775,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age85_over,[85+],1647.00000000,2.89394152,,512.31643550,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Male,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age15_19,[15-19],2.00000000,0.41666667,,0.10509622,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age20_24,[20-24],1.00000000,0.17482517,,0.05312898,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age25_29,[25-29],3.00000000,0.45248869,,0.16301344,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age30_34,[30-34],13.00000000,1.17967332,,0.60383136,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age35_39,[35-39],40.00000000,2.17037439,,1.69121822,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age40_44,[40-44],102.00000000,3.85925085,,4.48584518,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age45_49,[45-49],249.00000000,6.47425897,,12.51628625,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age50_54,[50-54],515.00000000,9.16859534,,27.59889111,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age55_59,[55-59],986.00000000,10.93005210,,50.29252294,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age60_64,[60-64],1247.00000000,10.86331562,,80.56872344,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age65_69,[65-69],1733.00000000,10.20372115,,123.83984999,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age70_74,[70-74],2226.00000000,8.51763986,,176.24521680,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age75_79,[75-79],2764.00000000,6.81274802,,249.71789287,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age80_84,[80-84],2214.00000000,3.67749651,,237.29928971,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age85_over,[85+],1446.00000000,1.18090945,,183.20332148,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age_unknown,[Unknown],0.00000000,,,,
